1.81796516075294,0.09280775369301744,0.9288532714512656,-0.7538943907834585,-1.1795370092890867,0.9440492346964091,0.20451570792798177,0.4093377036558383,0.616582162848618,0.6221900416752882,0.7680651677493033,0.254187473729242,0.3533469050441822,-0.9465466759836249,-1.04950583903857,-0.37442416338682477,-0.4904496159405345,0.4450014059476966,0.9181286185766192,0.2626795474806964,-0.3566691445390653,0.07127253977388862,-0.5063012915486133,-1.0331458120960841,-0.2126085499575437,-0.5846013275249242,-0.12567151734538068,-0.5204367718583759,0.18495747410895574,0.22466670084609414,0.10158243265182713,0.24518563192391649,0.3352286291354797,-0.09663985562282396,-0.43066603882142834,0.08855415119714014,0.18196192490047325,-1.0408404310688069,0.062175286525391116,0.5810409073491551,-0.3061417027596874,-1.1505844981971842,0.6831862056837876,0.08607259189386844,1.335496121110317,1.5898502870609714,0.8337591416992131,-0.3481269340494611,0.42556015107940165,-1.442030233402594,-0.23259657431290623,-0.38361155812444414,0.5036930130866667,-0.27675586516244965,0.4061636038706921,-0.434243893330941,0.042005772442522425,0.2566125402394822,-0.22212918826585315,-0.8372249298804691,0.7368096229968801,0.29051366596795497,0.4986483873628609,0.8800929407197147,0.27800188815984345,0.3403550744345021,0.22986450106179215,-0.45688318266080563,1.286833613311952,-0.7840018867176176,1.4566251786563316,-0.30959806668432865,0.29113068182775165,-1.1397851266555445,-1.0300309646430355,0.7792489739237428,-0.040911052656990285,0.9212983736436765,-0.3838186440226533,-0.6352648357648343,-1.0734601288322136,0.2239000421294104,0.5564884193563502,0.05143754810764872,0.8060264618675148,0.5232260576618533,-1.1561288604424356,1.069814659090208,0.10437064095136002,-0.5764730441497098,-0.9805285386512146,0.4557045153038333,0.7172526522794507,0.15281816210638813,-0.4854256740795476,0.14772418462444223,0.4814155591371702,0.10731648232216551,-0.4833848319683325,-1.9593404141137212,1.683791494410438,0.8381045668672535,0.46193488906989816,-0.8485422321852685,0.6046816562298591,0.9616108723094267,1.238734951335134,-0.14036570692532513,0.4554785142627146,-0.013047909319799884,0.7090018373021872,0.8858023159340991,0.88667117394128,-0.24715595422485845,0.21256099984867163,-0.15330251721252044,0.15850287632473015,-0.5631953128325057,0.8901358164725633,0.39233266343720025,-0.3595877068379937,-0.20070405696807672,-0.336524579015454,-0.23487643401085564,0.4808188169652135,-0.47517625203050906,-0.8355637647690904,-0.10501278328699708,0.6115092343174228,-0.07536627117922172,0.03555268598036108,1.525684999367409,-0.17018843163517622,-0.6199130872492313,-0.08658305960238304,0.2459163975415718,-0.1156593954031773,-0.7554241605244505,0.6587048877608932,-0.1775196361377791,0.12783121041916257,-0.18022649680793923,0.30625929763239623,0.49919284770181865,0.2010662818127766,-1.5141757063847974,0.022624989001004864,-1.3538047675566787,0.1242641581120892,0.21536306655532664,-0.7437123574256975,-0.5642648325159519,1.6631666824415954,0.0790972659825456,0.1626150216642333,0.1882188672428315,-1.161013861835136,-1.234608698008217,0.5251359786579113,-1.1197189617833259,1.9318785119759943,1.2072848808940082,1.5064321356181019,-0.3270032350898887,0.48114968927823454,-0.29109077292986396,0.5884032534826894,1.1487040281511312,0.3624719932641203,0.23508169359465925,-0.004894065604365092,0.7625683338814437,-0.3512498177745289,1.5377864384466606,0.8770161752939051,0.7781421057235313,-0.31733671283886883,1.000421781035205,-0.3087924422914203,0.7295691243137515,0.2273603436409962,0.5799231593723659,0.5335682551229319,0.44933353179468816,-0.5900734446566956,1.3417323607700031,0.7102593911131698,-0.5389775680387016,0.20041961958306798,-1.8681538034200633,0.27860151057203564,0.679086445637849,0.8021348827311747,1.205779087952042,-0.2425985247169812,-0.9825283697946205,-0.44632807232264443,0.26021739488394424,-0.1692781776481768,-0.5836275041749751,0.2325840998987589,-0.5194383667656274,2.190928811596357,-0.3600504110662393,0.2354878006449883,-0.4602104660200778,0.00907758693032056,0.17063977978875025,-1.4377306787164439,0.7193525680716987,0.5013451968919207,0.6179730557529709,0.6060320348129579,0.16225857329642546,-0.2656647958484901,-0.15825986907109765,0.12513817064934696,0.24358612512372263,0.25920397231742004,-0.6894811790804631,0.1706410080565255,0.3001154926927972,-0.7565347734890173,-0.035225368952691925,0.543394830292178,-0.4850735717260806,-0.06309685261503103,-0.15588364229987894,-0.19339983558099003,-0.45965203272016114,-0.8623814120600211,0.3234016522346593,-0.7074943804244312,-0.8328428311964658,0.20377868695677331,0.03489387550715783,0.26230954535020784,-0.23952412693064354,0.4022258535244062,-0.692104570424727,-0.25290899407993656,-0.616101210583984,0.3205358652436521,0.3779870080317525,0.10356082503755867,0.31302657200469824,0.15325883886202243,0.42274921922186587,0.3007050012527297,-0.9854906695597591,0.3349761123105486,0.352533211657294,0.14896041938316956,-0.5611098643921093,0.0923983980570515,-0.08788175921196152,0.7619847886806951,0.231085175186364,0.09818240131652398,0.0841317973080456,1.1221731031614752,0.7145334791943406,-0.10857877561226033,0.16579137681267683,-0.16780242269160425,-0.4760934614589988,-0.0956630632862873,0.25535198342830046,-0.6731313360691039,-0.05353262263592607,0.8622886527919941,-0.23860854331441533,0.05456714313544304,1.2002758242975893,-0.14177017697195676,0.19293092884919955,-0.2829936859437395,0.6076447028623878,1.1642647060073288,0.5568749393942372,0.3362261172894902,-0.18291311201683474,0.274399448757158,-0.7715936226410076,-0.9010754305757307,0.2944993212650859,-0.5301957655122727,0.3418289751285816,0.40271453442866995,-0.32050547013991126,0.46058299338031083,-0.36641010092347326,-0.19181666310157922,-0.06824905967829882,0.6029666586582205,-0.9034655033585621,0.2610058842421069,0.2965370748716687,-0.40907548088481765,-0.30649425290063775,0.13402673631433773,0.12413209222166766,-0.5541575373736631,-0.5089427548669475,-0.3993373741692027,-0.01633967462556511,0.715162532360512,0.37980733359880225,-0.08679489359543874,0.14608744492213283,0.0049571447288323635,-0.11096415388547304,0.5288690896213899,-1.1805784513079591,0.4543221833961337,0.5638323535201019,-0.14268895862655476,0.9549991524544491,-0.02485053832638253,0.10719877909193115,-0.17479006559614482,1.449505481583809,0.5311720162207353,0.3751856339683716,0.27538537852067985,-0.5730324871890871,0.6326249281281406,0.24305838808312874,-0.424919573391192,0.4212378130670665,0.1985715376520422,0.44359398680871703,0.7852272473559114,-1.2976233922502929,-1.1808033639081772,0.17788810657397713,-0.1419186720830033,0.3872424427189503,0.9620949265801522,-0.12308736135543968,-0.34954346855866386,-0.20748962413121647,0.20066409550630443,-0.7001127975424735,-0.5234057425851852,0.34290483865893295,0.8464621542934768,0.31326685755399813,-0.006202489765953198,-0.42969772066424794,-0.7182314797142236,0.3241480679059046,0.25089971193215127,-0.25458457385133065,0.11310866617079866,0.1250057189259322,-0.2289496656051516,0.08458900446206113,-0.1444987205728558,1.5237369826159515,-1.2376567014271804,0.1310991965204342,-0.3887823811038978,0.5980036556406257,0.5762284959384669,0.08090384154824011,-0.2302105144478818,0.7218016346146303,-0.39413537868037557,0.3655704878208078,-0.05754371261871955,-0.58418221942794,-1.0350942903723068,0.0659131429277731,0.05687073038124541,-0.6328577689529553,0.9151851711648935,-0.30283917861388443,-0.43791779985089035,0.7049019383421985,0.5809184987790947,0.3081356296320219,-0.035231116957373104,-1.333244399724361,0.37329836912131875,0.6119788730579893,1.0525155569397526,1.4164407993780108,-0.15173244414655387,1.2509772645592687,0.4705546375990071,-0.3903469360406598,0.8632997355880068,-0.4541949090072976,0.48619445119650817,0.4149788439993273,-0.7229095741566516,-0.32924773300920124,0.45194978365565647,-1.5558882138128902,0.09846881390641829,0.41499716639278256,0.34307741925058616,-0.047428302815895496,-0.10716220741534843,0.260077560057712,-0.1387213817383624,-1.3648230142653799,0.009100411992113673,0.8884618130506821,0.01612084122776414,0.25052466972728665,0.17128547635699978,-0.9074555210290728,0.09531052466544022,0.3138714790986799,0.3323909990477297,-0.6768631840261479,0.594900421524629,0.10762786193291314,-0.49435342680573174,-1.0939262393619762,0.3324663466430297,1.2605498956835173,1.537218079771147,-0.5063138745493013,-1.6360286638754085,0.9133761201466578,-0.07615970267881482,0.11676196626212275,0.894925115181643,-0.11286134282218814,0.4429169266941042,0.677875413449016,0.0029302161748889946,0.09701082322746107,-0.001634470465784138,-1.198084186970415,-0.2735924697597956,0.2310017694784542,-0.03420475942523189,-0.8293753325382779,0.1676775869503196,-0.3201396824306419,-0.6535772602033174,0.5627280795354204,0.6953040836194193,-1.4939415430807337,-0.4072284490194771,-0.23366591936308506,-0.5222001314012085,-0.1751772907782555,-0.611264333319842,-0.7557296918825362,-0.5043303746365697,-0.14170881966779583,0.048979829374973444,-0.5427875445585761,0.5935073798950675,-0.05408515504891709,0.11299646022877184,-0.09287489230117388,-0.118881779316462,0.3641134087915291,0.02824831665780343,-0.02990750099873452,0.38730694241169433,1.1377114886040862,-0.9988843400272556,-0.00356278880819408,0.1073204835445992,0.7024731452376561,0.12465122050998567,0.32124004073384144,-0.20021214115211897,-0.8169489289491954,-0.4550077736872288,-0.3410643228643816,0.49330418017711636,0.8441911039640646,-0.12506906601380555,0.28684225422638343,-0.12451188076740415,1.0506131631926137,-1.0252757633397966,0.2828608145450129,-0.05965895966158366,0.6844367304515767,0.2717204157271549,-0.8666747133936549,0.272663708672927,-0.8284648340694339,-0.03554674594365462,-0.21677606380139308,-0.0517521164836865,-0.8239262987212141,-0.10068235575126794,-0.8765430802361321,0.1276377265906312,0.06108121225780672,0.5802233906124975,-0.49931443819623,1.3231360875151825,0.7005921514861991,0.6891087319041539,-0.785170888681293,0.8651305411595409,0.49011824635001766,-1.0054519939370612,-0.8035782188419973,-0.9229353220461689,0.23868129174174055,0.7937153013575855,-0.021110195269944794,0.18812311683442012,-0.7471951746960799,-1.3427421773590753,-0.7262193920993029,0.23980511274675448,1.3179902113907849,0.21681394522662167,-0.5660725294062683,1.8012586659432976,-0.5075742578757,-1.2108621761649079,0.42400423999496006,-0.03317254413821083,-0.15321603709951997,0.8602954220834228,-1.2906739318640867,0.13488259360827473,-0.30404942388900486,0.1239867413628813,-0.31378329813695893,-0.4880794494319448,-0.2565505546791201,0.8843938967534775,0.2572576087375485,0.006037674278146542,0.34732962752036445,0.5095338596315835,-0.14438888824555565,-0.1073631217659377,-0.40993963341766126,-0.770700225421109,0.9978762063688704,0.215017299511097,0.7110553390788796,0.30595940886650647,0.47419938474166495,-0.8539991285876872,0.26070473363756813,-1.3415330545709236,0.4624577309954438,0.40756584025876136,0.6269641463907029,0.9195324679632546,-0.09927560694507452,0.9106681119466836,0.3379496408229503,0.2674872942855063,0.26904270635455096,-0.4893452163985334,-0.20097456874111344,-0.1927227457513009,0.46143462144940295,0.7562669493510926,0.14998938110532786,0.5947916434551258,1.0321697667569132,-0.14545849716861778,-0.6391808831978513,-0.027938734392317702,0.7099750987435127,-0.9068320310333661,-0.3237336545101395,-3.5422335267615556E-4,-0.3438057954289229,0.005382029163772979,-0.36789806456946034,0.03211988354878995,0.6955448600857672,-0.07573249795956385,0.42155036153441,0.4289616311537134,0.541693539196737,0.9722781949117976,0.17378525659704994,1.1146933864452606,-1.077690350495324,0.24193890719157407,-0.4449105446576864,-1.1470624947888262,-0.30422654997481474,0.07082735453489132,-0.05178147274219813,-0.9568018190783109,-0.33836769578685777,0.9003371408652744,0.3760035820492021,-0.1801411759945506,-0.42980768504161826,0.054501079670885876,-0.38957404177213645,-0.282210273382714,0.6776341150733005,-0.11850971268029457,1.2272594337495688,0.7662482166386771,0.2411557036561397,-0.5002677177095901,-1.066332088443236,-0.09955559927487516,0.08598122119221696,-0.7720766437419262,0.7030217000788385,-0.34465470957646377,-1.8473938270446784,-0.10918589240679333,0.13426915213981205,0.2039738334837647,0.9321477706765592,0.16320430449532952,-0.3710928581794649,0.5557515706254217,0.04074887954288613,0.8212757605341815,0.9724013573653526,0.5267993434121551,0.07165753796199921,-0.49847760941658775,0.4724731614856759,0.8185841475855229,-0.8272663145834372,-0.9000247653809635,-0.6401415815842366,0.5991429560393143,0.40797616410301546,-1.111650066563708,-1.1543888163623137,-0.06132382706097717,-0.12407678386532998,-0.7344138984962333,-0.2831952825935094,0.3422138711201359,-0.17217936810889373,-0.6049547224944268,-0.3026935118855383,-0.00558879136626003,0.10432711004929313,-0.19567417589511832,0.6169008462196843,-0.3576845561168741,0.4094692437220585,0.720941691975934,-0.06776545056913884,0.026528985684390653,-0.25978168320710215,0.4573012284739783,0.7444558549348671,0.08901420763099674,0.6369007189638777,-0.8978042516214088,-0.06111934220781281,-0.9898056096283154,-0.09135131368768218,0.005702333744787247,-0.2788567971783424,-0.16925972550116383,0.0028226530635394203,-0.4576818165919777,0.07469009540059311,-0.41433498125933294,-0.6868021616747894,0.4761503334316565,0.8071783620792184,0.8339228814479378,-0.09882162295252273,-0.45371775338407894,-0.4543043648215404,0.38915514827611647,0.44383144584900724,-0.6529634981366381,0.4743200548571575,-0.6004759819165403,-1.3253356113907893,-0.5287449818758573,-0.8145153700674386,-0.2587304130008377,0.006556248791187914,-0.6730551184658865,1.7779460987414137,0.40393029276748976,0.27312252618065314,-0.41313913464440244,-1.0220290459775927,-0.44642321705731336,-1.1912447289875487,0.4523943223773586,0.28165090493363526,0.3049529384346561,0.5965616046174069,-0.16552826634733842,0.10626781401852751,0.5562579690361155,1.1461904482181882,0.915051679954825,1.227165502448634,0.9550666464076648,0.1250424996535845,0.5662454670677239,0.3706700842347989,0.3123356522277818,0.9440175597518103,0.1022699469830642,0.08914333469230536,0.16529784633111325,-0.18699020889596812,1.2351634991062004,-0.1620959141805737,-0.2150818411610129,0.299616283487163,1.218658882787579,-0.33403685411794365,0.3052326496449643,-0.9512632301849098,0.3589170832939579,0.1821970986650897,0.19978467447236697,0.03964672286777903,0.36735360502451037,1.9665968969428191,-0.26527401443499615,1.5947922343468,0.8374595193885764,0.38632201755623846,0.14822490190072385,1.4026799915445494,-1.0526686497471065,-0.06274552111132477,0.09508129391669547,-1.4702877493626376,0.19358293233286192,0.8035813563275851,-0.07573611831939057,0.11930820688054336,-1.0957245999447653,1.236504050056919,0.7240998637133168,-1.2230737468448127,-0.5683843527939219,0.24023711437217207,0.6473908166360972,0.5828529515274129,0.17672357146778636,-1.1698113301008135,0.06671883535525648,-0.7483928849358376,-0.2504143107305853,-0.6163170328222217,0.7439771470141598,0.880742640779964,-0.3775835023622603,-0.9126671163366695,0.04799368616041271,-0.5729059230905558,-0.6544461149193851,-0.7749099689710203,-0.32401667754752256,-0.6928729612169101,0.7237955874277219,-1.5303640328678219,-0.09830775565960953,0.6224260775208956,-0.010128792667770265,0.7536439081328186,1.1547761145002615,0.6756031742850805,-0.5550577799493681,-0.44590004490383667,-0.34502773066435366,0.23964737483996112,0.07013181380213339,0.3688175362428228,0.21567937332446907,-0.3018706827740069,-1.5823134178333758,-0.5563649584207696,0.07961406033416256,-0.604233627517787,0.33947081635779525,0.0038683568739210786,0.7462007001438272,0.11869992804212474,0.4930485942804932,-0.2908718615939401,0.632433340752442,-1.234100694425089,0.26554259374355665,-0.7402196490681494,-0.0961742329706289,-0.3576196085005169,-0.9951068991351328,-0.00965903020490429,0.8684333011088123,-0.4789012063397403,-1.197003698803285,-0.7431931885160042,0.15715720881361847,-0.3402852670160523,0.36091623981357346,0.13622561833661517,0.4562051222344708,0.16383955456984928,-0.4368153054579667,-0.24142432256419694,-0.5093156376277753,0.6859946952792039,0.35386404180110537,-0.17964025363058903,-0.14365078188434946,0.2930407533536875,-0.900001896762746,0.24583695908908648,0.8383938494871763,-1.2181993644757338,-0.13473347321097992,-0.3992689797120463,-1.032674408750264,0.8135664859055138,-1.61473707858753,0.40916903304277225,-0.29133545320629406,-0.10380696090809438,-0.7671334042161531,0.11059205676572022,-0.4356722181556631,-0.18816543755204718,-0.6113005983906677,0.24646819997955904,0.23342838635529334,-0.20259429060254835,0.41442115028946586,0.3147084793833724,0.4932044520340377,-0.40224006527753103,0.4155469188057904,0.46494002661272854,0.02677318978783022,0.43402461113283874,0.7454351071022531,-0.019269042517330633,0.3678039675325158,-0.7983665829634726,0.07798935585086965,-0.051334263299369916,0.057843086212226905,-0.35297623417539886,0.03326224238534286,-0.4814005346024189,0.45318821947013743,0.23348822318063828,0.47799977913418845,0.9436906810016502,0.05325185348738096,0.15344232323225762,-1.3259998205859451,0.12597971842940042,-1.0959240116808722,0.47067960136712717,0.7501888692572767,0.7609864849935032,-1.3442107507099954,-0.5654225818721782,-0.3031791769145074,-1.2397717420785883,0.666387868686277,0.4897465475829541,0.8949081402652626,0.1692289510361476,0.15249150879404424,1.561167016027854,-0.2033115988357481,-1.028755616765707,-0.7237361603719273,0.8326185567075806,-0.7578714290506965,-0.00853931126040986,-0.5717399499787351,0.3599265698324986,-1.3271882485558542,-0.5846062594968601,0.4509452725472252,-0.18916517421532517,-0.4589399040760166,0.2119003947105205,-0.44049400327174715,-0.1602197412254716,-0.10909183484635655,-0.6745244657184034,-0.38652130892932246,0.8449326301114121,-0.2515976877625658,0.784995591987458,1.4360404296631681,0.10885915505761035,0.11063452015763833,0.329064968546186,0.43864963759734105,0.22537156505519834,-1.4112777402985095,0.34851918350457467,-0.7015458363442761,-0.16282973922222835,0.12382985533587394,0.004639446145656367,-0.022073202980800254,-0.3472300287418831,-0.24718954215466024,-0.348940845955215,0.6791448584298768,-0.1782905114704305,1.4298660012370827,0.3031682883187681,1.015736332616825,0.25962092675629594,0.4576544964669814,1.1800598534183504,0.7674079145323738,0.16171525502154127,0.19657524661365045,0.1267459553221865,0.18815132842304513,-1.0542809579697832,0.3526310502489842,-0.274939304303215,-0.1846454763929544,-0.8206735896191945,-0.32380898295436533,-0.6308822035947373,-0.1178540765757265,-0.4904308679591214,-0.015267116531642321,-0.5583637759467223,-1.1875938146880833,-0.14286802602750964,-0.49062165541913555,-0.5005151049988814,0.15940414287939259,-0.08912365807838998,0.1208613788464879,-1.1043928943720507,-0.5770032078493391,0.20610703492620766,1.1335830171615557,-0.13885872179706463,-0.27702267281051096,-0.13280366462479112,0.22834595759928156,0.37749996770641936,-1.2037722765241687,-0.19774109019068162,0.770358126004865,0.5916161440342389,0.27261129725927663,-0.3316187854473554,0.6366699804671955,-0.5597325050835787,1.6498306525500055,-0.17077457692827033,-0.6539520401138703,1.0121920816154797,1.3392745613828898,0.41336360621164503,0.5818297739761178,0.3930700022989857,-0.40359178092945197,-0.32514193739877056,0.40759031883529484,0.07343314529142146,-0.33850109082508434,0.031238218242908625,-0.0048743730463978565,-0.102034353107235,-0.5334871996742907,-0.4738447323800775,0.5113620770355075,0.27379115075555854,-0.6316273211010468,0.25463724196709137,-0.4131692844254283,0.684194841128744,0.044339672870016424,-0.535065318887631,-0.897900839555157,0.40744608045476044,0.03372620927079894,0.5262788135570056,-0.49164810031586237,0.667465312524544,-0.8641188717106937
